#Name	Accession	Start	Stop	Strand	GeneID	Locus	Locus tag	Protein product	Length	Protein Name
chromosome	NZ_CP046291.1	196001	197563	+		hpaB	FOC20_RS01065	WP_000801496.1	520	"MULTISPECIES: 4-hydroxyphenylacetate 3-monooxygenase, oxygenase component"
chromosome	NZ_CP046291.1	197581	198093	+			FOC20_RS01070	WP_156010140.1	170	4-hydroxyphenylacetate 3-monooxygenase reductase subunit
chromosome	NZ_CP046291.1	198426	198836	-		hiuH	FOC20_RS01075	WP_000833188.1	136	MULTISPECIES: hydroxyisourate hydrolase
chromosome	NZ_CP046291.1	198972	199652	+		hprR	FOC20_RS01080	WP_139763215.1	226	response regulator transcription factor HprR
chromosome	NZ_CP046291.1	199645	201009	+			FOC20_RS01085	WP_000240045.1	454	MULTISPECIES: heavy metal sensor histidine kinase
chromosome	NZ_CP046291.1	201182	202651	+			FOC20_RS01090	WP_079944640.1	489	C69 family dipeptidase
chromosome	NZ_CP046291.1	202760	202870	+			FOC20_RS01095	WP_001579221.1	36	MULTISPECIES: hypothetical protein
chromosome	NZ_CP046291.1	202871	203041	-			FOC20_RS01100	WP_001111006.1	56	MULTISPECIES: YlcI/YnfO family protein
chromosome	NZ_CP046291.1	203375	205060	+		sopB	FOC20_RS01105	WP_079981439.1	561	SPI-1 type III secretion system effector inositol phosphate phosphatase SopB
chromosome	NZ_CP046291.1	205077	205418	+		sigE	FOC20_RS01110	WP_000444724.1	113	MULTISPECIES: type III secretion system chaperone SigE
chromosome	NZ_CP046291.1	205785	206006	+			FOC20_RS01120	WP_156010142.1	73	hypothetical protein
chromosome	NZ_CP046291.1	206433	208412	-			FOC20_RS01125	WP_156010143.1	659	MBL fold metallo-hydrolase
chromosome	NZ_CP046291.1	208808	209938	+			FOC20_RS01130	WP_076726369.1	376	GGDEF domain-containing protein
chromosome	NZ_CP046291.1	210736	211395	+		yccA	FOC20_RS01140	WP_000374046.1	219	MULTISPECIES: FtsH protease modulator YccA
chromosome	NZ_CP046291.1	211482	211811	+		tusE	FOC20_RS01145	WP_000904446.1	109	MULTISPECIES: sulfurtransferase TusE
chromosome	NZ_CP046291.1	211808	212089	-		yccX	FOC20_RS01150	WP_000072884.1	93	MULTISPECIES: acylphosphatase
chromosome	NZ_CP046291.1	212138	212917	-			FOC20_RS01155	WP_156010144.1	259	helix-turn-helix domain-containing protein
chromosome	NZ_CP046291.1	212943	213491	-			FOC20_RS01160	WP_024158869.1	182	MULTISPECIES: YbhB/YbcL family Raf kinase inhibitor-like protein
chromosome	NZ_CP046291.1	213706	214917	+		rlmI	FOC20_RS01165	WP_000140480.1	403	MULTISPECIES: 23S rRNA (cytosine(1962)-C(5))-methyltransferase RlmI
chromosome	NZ_CP046291.1	214975	215292	+		hspQ	FOC20_RS01170	WP_000561983.1	105	MULTISPECIES: heat shock protein HspQ
chromosome	NZ_CP046291.1	215337	215750	-			FOC20_RS01175	WP_001537782.1	137	MULTISPECIES: CoA-binding protein
chromosome	NZ_CP046291.1	215924	216586	+			FOC20_RS01180	WP_000847732.1	220	MULTISPECIES: DUF2057 family protein
chromosome	NZ_CP046291.1	216681	217139	+		mgsA	FOC20_RS01185	WP_000424187.1	152	MULTISPECIES: methylglyoxal synthase
chromosome	NZ_CP046291.1	217175	219229	-		helD	FOC20_RS01190	WP_156010145.1	684	DNA helicase IV
chromosome	NZ_CP046291.1	219353	219799	+			FOC20_RS01195	WP_001261222.1	148	MULTISPECIES: YccF domain-containing protein
chromosome	NZ_CP046291.1	219818	221971	+		yccS	FOC20_RS01200	WP_156010146.1	717	TIGR01666 family membrane protein
chromosome	NZ_CP046291.1	221958	222563	-			FOC20_RS01205	WP_001202375.1	201	MULTISPECIES: TfoX/Sxy family DNA transformation protein
chromosome	NZ_CP046291.1	222780	223289	+		sulA	FOC20_RS01210	WP_023195822.1	169	MULTISPECIES: cell division inhibitor SulA
chromosome	NZ_CP046291.1	223646	224698	+		ompA	FOC20_RS01215	WP_001670727.1	350	MULTISPECIES: porin OmpA
chromosome	NZ_CP046291.1	224770	225222	-		matP	FOC20_RS01220	WP_000877172.1	150	MULTISPECIES: macrodomain Ter protein MatP
chromosome	NZ_CP046291.1	225408	227168	+			FOC20_RS01225	WP_156010147.1	586	Lon protease family protein
chromosome	NZ_CP046291.1	227237	227755	+		fabA	FOC20_RS01230	WP_000227928.1	172	MULTISPECIES: bifunctional 3-hydroxydecanoyl-ACP dehydratase/trans-2-decenoyl-ACP isomerase
chromosome	NZ_CP046291.1	227855	228022	-		rmf	FOC20_RS01235	WP_001537784.1	55	MULTISPECIES: ribosome modulation factor
chromosome	NZ_CP046291.1	228278	228841	-		pqiC	FOC20_RS01240	WP_000759136.1	187	MULTISPECIES: membrane integrity-associated transporter subunit PqiC
chromosome	NZ_CP046291.1	228838	230478	-		pqiB	FOC20_RS01245	WP_000433414.1	546	MULTISPECIES: intermembrane transport protein PqiB
chromosome	NZ_CP046291.1	230483	231736	-		pqiA	FOC20_RS01250	WP_076726365.1	417	membrane integrity-associated transporter subunit PqiA
chromosome	NZ_CP046291.1	231751	233658	-			FOC20_RS01255	WP_000053044.1	635	MULTISPECIES: ABC transporter ATP-binding protein
chromosome	NZ_CP046291.1	233671	235779	-		rlmKL	FOC20_RS01260	WP_156010148.1	702	bifunctional 23S rRNA (guanine(2069)-N(7))-methyltransferase RlmK/23S rRNA (guanine(2445)-N(2))-methyltransferase RlmL
chromosome	NZ_CP046291.1	235878	236987	+			FOC20_RS01265	WP_079945132.1	369	YcbX family protein
chromosome	NZ_CP046291.1	236984	237526	-		zapC	FOC20_RS01270	WP_001220671.1	180	MULTISPECIES: cell division protein ZapC
chromosome	NZ_CP046291.1	237692	238702	-		pyrD	FOC20_RS01275	WP_000291723.1	336	MULTISPECIES: quinone-dependent dihydroorotate dehydrogenase
chromosome	NZ_CP046291.1	238909	241521	-		pepN	FOC20_RS01280	WP_076726362.1	870	aminopeptidase N
chromosome	NZ_CP046291.1	241788	242990	+		pncB	FOC20_RS01285	WP_000191405.1	400	MULTISPECIES: nicotinate phosphoribosyltransferase
chromosome	NZ_CP046291.1	243159	244559	+		asnS	FOC20_RS01290	WP_076726360.1	466	asparagine--tRNA ligase
chromosome	NZ_CP046291.1	245165	246256	+		ompF	FOC20_RS01295	WP_000977709.1	363	MULTISPECIES: porin OmpF
chromosome	NZ_CP046291.1	246441	247631	+		aspC	FOC20_RS01300	WP_000462653.1	396	MULTISPECIES: aspartate transaminase
chromosome	NZ_CP046291.1	247694	248341	-			FOC20_RS01305	WP_001109471.1	215	MULTISPECIES: MBL fold metallo-hydrolase
chromosome	NZ_CP046291.1	248369	248917	-			FOC20_RS01310	WP_000357052.1	182	MULTISPECIES: YcbK family protein
chromosome	NZ_CP046291.1	249177	251024	-		ldtD	FOC20_RS01315	WP_058331339.1	615	"L,D-transpeptidase"
chromosome	NZ_CP046291.1	251369	255835	-		mukB	FOC20_RS01320	WP_156010149.1	1488	chromosome partition protein MukB
chromosome	NZ_CP046291.1	255835	256539	-		mukE	FOC20_RS01325	WP_000060025.1	234	MULTISPECIES: chromosome partition protein MukE
chromosome	NZ_CP046291.1	256520	257842	-		mukF	FOC20_RS01330	WP_001288828.1	440	MULTISPECIES: chromosome partition protein MukF
chromosome	NZ_CP046291.1	257835	258638	-		cmoM	FOC20_RS01335	WP_001154025.1	267	MULTISPECIES: tRNA uridine 5-oxyacetic acid(34) methyltransferase CmoM
chromosome	NZ_CP046291.1	258774	259550	+		elyC	FOC20_RS01340	WP_000899554.1	258	MULTISPECIES: envelope biogenesis factor ElyC
chromosome	NZ_CP046291.1	259530	260423	-			FOC20_RS01345	WP_000436894.1	297	MULTISPECIES: YcbJ family phosphotransferase
chromosome	NZ_CP046291.1	260634	261380	-		kdsB	FOC20_RS01350	WP_000011576.1	248	MULTISPECIES: 3-deoxy-manno-octulosonate cytidylyltransferase
chromosome	NZ_CP046291.1	261377	261559	-		ycaR	FOC20_RS01355	WP_000350061.1	60	MULTISPECIES: protein YcaR
chromosome	NZ_CP046291.1	261611	262843	-			FOC20_RS01360	WP_020898603.1	410	winged helix-turn-helix domain-containing protein
chromosome	NZ_CP046291.1	262887	263864	-		lpxK	FOC20_RS01365	WP_000561696.1	325	MULTISPECIES: tetraacyldisaccharide 4\\'-kinase
chromosome	NZ_CP046291.1	263861	265609	-		msbA	FOC20_RS01370	WP_000551246.1	582	MULTISPECIES: lipid A ABC transporter ATP-binding protein/permease MsbA
chromosome	NZ_CP046291.1	265646	267910	-			FOC20_RS01375	WP_156010150.1	754	ComEC family protein
chromosome	NZ_CP046291.1	268140	268424	-		ihfB	FOC20_RS01380	WP_000167332.1	94	MULTISPECIES: integration host factor subunit beta
chromosome	NZ_CP046291.1	268580	270253	-		rpsA	FOC20_RS01385	WP_000140324.1	557	MULTISPECIES: 30S ribosomal protein S1
chromosome	NZ_CP046291.1	270367	271050	-		cmk	FOC20_RS01390	WP_000125007.1	227	MULTISPECIES: (d)CMP kinase
chromosome	NZ_CP046291.1	272123	273406	-		aroA	FOC20_RS01400	WP_023237952.1	427	3-phosphoshikimate 1-carboxyvinyltransferase
chromosome	NZ_CP046291.1	273477	274565	-		serC	FOC20_RS01405	WP_000079586.1	362	3-phosphoserine/phosphohydroxythreonine transaminase
chromosome	NZ_CP046291.1	274751	275443	-			FOC20_RS01410	WP_000642868.1	230	MULTISPECIES: DUF421 domain-containing protein
chromosome	NZ_CP046291.1	275580	277340	+			FOC20_RS01415	WP_079981466.1	586	30S ribosomal protein S12 methylthiotransferase accessory factor YcaO
chromosome	NZ_CP046291.1	277745	278602	+		focA	FOC20_RS01420	WP_000642539.1	285	MULTISPECIES: formate transporter FocA
chromosome	NZ_CP046291.1	278662	280944	+		pflB	FOC20_RS01425	WP_001292799.1	760	MULTISPECIES: formate C-acetyltransferase
chromosome	NZ_CP046291.1	281017	281979	-		sopD2	FOC20_RS01430	WP_094947498.1	320	type III secretion system effector SopD2
chromosome	NZ_CP046291.1	282560	283336	+		pflA	FOC20_RS01435	WP_079843732.1	258	MULTISPECIES: pyruvate formate lyase 1-activating protein
chromosome	NZ_CP046291.1	283628	285049	-			FOC20_RS01440	WP_001134264.1	473	MULTISPECIES: amino acid permease
chromosome	NZ_CP046291.1	285267	286415	-			FOC20_RS01445	WP_000109274.1	382	MULTISPECIES: MFS transporter
chromosome	NZ_CP046291.1	286765	287628	-			FOC20_RS01450	WP_000534681.1	287	MULTISPECIES: dimethyl sulfoxide reductase anchor subunit
chromosome	NZ_CP046291.1	287630	288247	-		dmsB	FOC20_RS01455	WP_000213069.1	205	MULTISPECIES: dimethylsulfoxide reductase subunit B
chromosome	NZ_CP046291.1	288258	290702	-		dmsA	FOC20_RS01460	WP_094947991.1	814	dimethylsulfoxide reductase subunit A
chromosome	NZ_CP046291.1	290938	292230	-		serS	FOC20_RS01465	WP_000886697.1	430	MULTISPECIES: serine--tRNA ligase
chromosome	NZ_CP046291.1	292489	293832	-		rarA	FOC20_RS01470	WP_000067785.1	447	MULTISPECIES: replication-associated recombination protein RarA
chromosome	NZ_CP046291.1	293842	294453	-		lolA	FOC20_RS01475	WP_001519746.1	203	MULTISPECIES: outer membrane lipoprotein chaperone LolA
chromosome	NZ_CP046291.1	294596	298639	-		ftsK	FOC20_RS01480	WP_156010151.1	1347	DNA translocase FtsK
chromosome	NZ_CP046291.1	298774	299268	-		lrp	FOC20_RS01485	WP_000228469.1	164	MULTISPECIES: leucine-responsive transcriptional regulator Lrp
chromosome	NZ_CP046291.1	299815	300783	+		trxB	FOC20_RS01490	WP_000537406.1	322	MULTISPECIES: thioredoxin-disulfide reductase
chromosome	NZ_CP046291.1	300898	302664	+		cydD	FOC20_RS01495	WP_017465599.1	588	MULTISPECIES: cysteine/glutathione ABC transporter permease/ATP-binding protein CydD
chromosome	NZ_CP046291.1	302665	304386	+		cydC	FOC20_RS01500	WP_001202257.1	573	MULTISPECIES: cysteine/glutathione ABC transporter ATP-binding protein/permease CydC
chromosome	NZ_CP046291.1	304431	305135	+		aat	FOC20_RS01505	WP_001241650.1	234	MULTISPECIES: leucyl/phenylalanyl-tRNA--protein transferase
chromosome	NZ_CP046291.1	305136	305519	+			FOC20_RS01510	WP_001539595.1	127	MULTISPECIES: membrane protein
chromosome	NZ_CP046291.1	305447	305665	+		infA	FOC20_RS01515	WP_001040187.1	72	MULTISPECIES: translation initiation factor IF-1
chromosome	NZ_CP046291.1	305756	306667	-			FOC20_RS01520	WP_000597932.1	303	MULTISPECIES: LysR family transcriptional regulator
chromosome	NZ_CP046291.1	306776	307636	+			FOC20_RS01525	WP_000809969.1	286	MULTISPECIES: pirin family protein
chromosome	NZ_CP046291.1	307656	308333	+			FOC20_RS01530	WP_000097893.1	225	MULTISPECIES: hydrolase
chromosome	NZ_CP046291.1	310040	310237	+			FOC20_RS01550	WP_001117984.1	65	MULTISPECIES: hypothetical protein
chromosome	NZ_CP046291.1	310509	310967	-		tnpA	FOC20_RS01555	WP_000502119.1	152	MULTISPECIES: IS200/IS605-like element IS200F family transposase
chromosome	NZ_CP046291.1	311159	313435	-		clpA	FOC20_RS01560	WP_000934064.1	758	MULTISPECIES: ATP-dependent Clp protease ATP-binding subunit ClpA
chromosome	NZ_CP046291.1	313466	313786	-		clpS	FOC20_RS01565	WP_000520789.1	106	MULTISPECIES: ATP-dependent Clp protease adapter ClpS
chromosome	NZ_CP046291.1	314110	314331	+		cspD	FOC20_RS01570	WP_000447499.1	73	MULTISPECIES: cold shock-like protein CspD
chromosome	NZ_CP046291.1	314461	316407	-		macB	FOC20_RS01575	WP_000125893.1	648	MULTISPECIES: macrolide ABC transporter ATP-binding protein/permease MacB
chromosome	NZ_CP046291.1	316404	317522	-		macA	FOC20_RS01580	WP_023202044.1	372	MULTISPECIES: macrolide transporter subunit MacA
chromosome	NZ_CP046291.1	317668	318618	+			FOC20_RS01585	WP_058331324.1	316	VirK/YbjX family protein
chromosome	NZ_CP046291.1	318615	320273	-			FOC20_RS01590	WP_000599765.1	552	MULTISPECIES: ATP-dependent endonuclease
chromosome	NZ_CP046291.1	320475	321374	+			FOC20_RS01595	WP_000491118.1	299	MULTISPECIES: lysine exporter LysO family protein
chromosome	NZ_CP046291.1	321518	323170	+		hcp	FOC20_RS01600	WP_000458785.1	550	MULTISPECIES: hydroxylamine reductase
chromosome	NZ_CP046291.1	323182	324150	+		hcr	FOC20_RS01605	WP_156010699.1	322	NADH oxidoreductase
chromosome	NZ_CP046291.1	324308	326026	+		poxB	FOC20_RS01610	WP_156010152.1	572	ubiquinone-dependent pyruvate dehydrogenase
chromosome	NZ_CP046291.1	326065	327066	+		ltaE	FOC20_RS01615	WP_156010153.1	333	low-specificity L-threonine aldolase
chromosome	NZ_CP046291.1	327077	328510	+			FOC20_RS01620	WP_156010154.1	477	SDR family oxidoreductase
chromosome	NZ_CP046291.1	328683	330806	-			FOC20_RS01625	WP_080160268.1	707	hypothetical protein
chromosome	NZ_CP046291.1	330987	331268	-			FOC20_RS01630	WP_080160267.1	93	hypothetical protein
chromosome	NZ_CP046291.1	331283	331615	-			FOC20_RS01635	WP_079773792.1	110	MULTISPECIES: hypothetical protein
chromosome	NZ_CP046291.1	331886	332053	-			FOC20_RS22320	WP_023237478.1	55	hypothetical protein
chromosome	NZ_CP046291.1	332163	332522	+			FOC20_RS01640	WP_080160265.1	119	hypothetical protein
chromosome	NZ_CP046291.1	332607	333023	+			FOC20_RS01645	WP_079773795.1	138	MULTISPECIES: hypothetical protein
chromosome	NZ_CP046291.1	333772	333984	+			FOC20_RS01650	WP_127702294.1	70	MULTISPECIES: hypothetical protein
chromosome	NZ_CP046291.1	334270	334521	-			FOC20_RS01655	WP_071786104.1	83	helix-turn-helix domain-containing protein
chromosome	NZ_CP046291.1	335391	337121	-			FOC20_RS01660	WP_139775328.1	576	hypothetical protein
chromosome	NZ_CP046291.1	337133	337375	-			FOC20_RS01665	WP_080160262.1	80	hypothetical protein
chromosome	NZ_CP046291.1	337756	338196	-			FOC20_RS01670	WP_139775327.1	146	hypothetical protein
chromosome	NZ_CP046291.1	339229	339555	+			FOC20_RS01675	WP_023215084.1	108	MULTISPECIES: hypothetical protein
chromosome	NZ_CP046291.1	339548	340546	+			FOC20_RS01680	WP_080160260.1	332	toprim domain-containing protein
chromosome	NZ_CP046291.1	340497	340997	+			FOC20_RS01685	WP_176208729.1	166	GIY-YIG nuclease family protein
chromosome	NZ_CP046291.1	341115	342467	-			FOC20_RS01690	WP_080160258.1	450	tyrosine-type recombinase/integrase
chromosome	NZ_CP046291.1	342574	343587	+			FOC20_RS01695	WP_052935863.1	337	NAD(P)-dependent oxidoreductase
chromosome	NZ_CP046291.1	343584	344414	-			FOC20_RS01700	WP_001202293.1	276	MULTISPECIES: N-acetylmuramoyl-L-alanine amidase
chromosome	NZ_CP046291.1	344411	344734	-			FOC20_RS01705	WP_001160725.1	107	MULTISPECIES: heavy metal-binding domain-containing protein
chromosome	NZ_CP046291.1	344862	345377	+			FOC20_RS01710	WP_001270726.1	171	MULTISPECIES: lipoprotein
chromosome	NZ_CP046291.1	345607	346335	+		artP	FOC20_RS01715	WP_000027186.1	242	MULTISPECIES: arginine ABC transporter ATP-binding protein ArtP
chromosome	NZ_CP046291.1	346353	347084	+		artJ	FOC20_RS01720	WP_000756586.1	243	MULTISPECIES: arginine ABC transporter substrate-binding protein
chromosome	NZ_CP046291.1	347091	347807	+		artQ	FOC20_RS01725	WP_001001677.1	238	MULTISPECIES: arginine ABC transporter permease ArtQ
chromosome	NZ_CP046291.1	347807	348475	+		artM	FOC20_RS01730	WP_000895393.1	222	MULTISPECIES: arginine ABC transporter permease ArtM
chromosome	NZ_CP046291.1	348712	349443	+		artJ	FOC20_RS01735	WP_058331311.1	243	MULTISPECIES: ABC transporter substrate-binding protein ArtJ
chromosome	NZ_CP046291.1	349662	351149	-			FOC20_RS01740	WP_080210256.1	495	sulfatase
chromosome	NZ_CP046291.1	351159	351479	-			FOC20_RS01745	WP_000655399.1	106	MULTISPECIES: PTS sugar transporter subunit IIB
chromosome	NZ_CP046291.1	351509	352852	-			FOC20_RS01750	WP_076726331.1	447	PTS sugar transporter subunit IIC
chromosome	NZ_CP046291.1	353147	354274	-		rlmC	FOC20_RS01755	WP_001149792.1	375	MULTISPECIES: 23S rRNA (uracil(747)-C(5))-methyltransferase RlmC
chromosome	NZ_CP046291.1	354317	354790	-			FOC20_RS01760	WP_000505788.1	157	MULTISPECIES: YbjO family protein
chromosome	NZ_CP046291.1	354864	355709	-		potI	FOC20_RS01765	WP_001061629.1	281	MULTISPECIES: putrescine ABC transporter permease PotI
chromosome	NZ_CP046291.1	355706	356659	-		potH	FOC20_RS01770	WP_000105453.1	317	MULTISPECIES: putrescine ABC transporter permease PotH
chromosome	NZ_CP046291.1	356669	357802	-		potG	FOC20_RS01775	WP_001000698.1	377	MULTISPECIES: putrescine ABC transporter ATP-binding subunit PotG
chromosome	NZ_CP046291.1	357890	359002	-		potF	FOC20_RS01780	WP_000125769.1	370	MULTISPECIES: spermidine/putrescine ABC transporter substrate-binding protein PotF
chromosome	NZ_CP046291.1	359351	359827	-			FOC20_RS01785	WP_000624814.1	158	MULTISPECIES: YbjN domain-containing protein
chromosome	NZ_CP046291.1	359924	360826	-		rimK	FOC20_RS01790	WP_000684361.1	300	MULTISPECIES: 30S ribosomal protein S6--L-glutamate ligase
chromosome	NZ_CP046291.1	360884	361606	-		nfsA	FOC20_RS01795	WP_000075300.1	240	MULTISPECIES: nitroreductase NfsA
chromosome	NZ_CP046291.1	361590	361880	-			FOC20_RS01800	WP_039591269.1	96	YbjC family protein
chromosome	NZ_CP046291.1	362050	362313	+			FOC20_RS01805	WP_000495513.1	87	MULTISPECIES: GrxA family glutaredoxin
chromosome	NZ_CP046291.1	362345	362722	-			FOC20_RS01810	WP_000680850.1	125	MULTISPECIES: inner membrane protein YbjM
chromosome	NZ_CP046291.1	362993	364678	+			FOC20_RS01815	WP_001024853.1	561	MULTISPECIES: aspartate:alanine antiporter
chromosome	NZ_CP046291.1	364795	365415	-			FOC20_RS01820	WP_076726329.1	206	TetR/AcrR family transcriptional regulator
chromosome	NZ_CP046291.1	365583	366794	+			FOC20_RS01825	WP_000217430.1	403	MULTISPECIES: MFS transporter
chromosome	NZ_CP046291.1	366791	367606	+			FOC20_RS01830	WP_076031803.1	271	Cof-type HAD-IIB family hydrolase
chromosome	NZ_CP046291.1	367660	368892	-			FOC20_RS01835	WP_001181284.1	410	MULTISPECIES: MFS transporter
chromosome	NZ_CP046291.1	369205	369813	+		ybjG	FOC20_RS01840	WP_023181381.1	202	MULTISPECIES: undecaprenyl-diphosphate phosphatase
chromosome	NZ_CP046291.1	369885	370643	+		deoR	FOC20_RS01845	WP_000450103.1	252	MULTISPECIES: DNA-binding transcriptional repressor DeoR
chromosome	NZ_CP046291.1	370689	371891	-		dacC	FOC20_RS01850	WP_000195712.1	400	MULTISPECIES: serine-type D-Ala-D-Ala carboxypeptidase
chromosome	NZ_CP046291.1	372135	372761	+			FOC20_RS01855	WP_000631910.1	208	MULTISPECIES: glutathione S-transferase family protein
chromosome	NZ_CP046291.1	372758	373879	-			FOC20_RS01860	WP_058331829.1	373	PQQ-dependent sugar dehydrogenase
chromosome	NZ_CP046291.1	373997	374380	-		bssR	FOC20_RS01865	WP_000259651.1	127	MULTISPECIES: biofilm formation regulator BssR
chromosome	NZ_CP046291.1	374611	375936	+		rimO	FOC20_RS01870	WP_000073317.1	441	MULTISPECIES: 30S ribosomal protein S12 methylthiotransferase RimO
chromosome	NZ_CP046291.1	376027	376938	-		gsiD	FOC20_RS01875	WP_001236024.1	303	MULTISPECIES: glutathione ABC transporter permease GsiD
chromosome	NZ_CP046291.1	376941	377861	-		gsiC	FOC20_RS01880	WP_000936067.1	306	MULTISPECIES: glutathione ABC transporter permease GsiC
chromosome	NZ_CP046291.1	377922	379460	-		gsiB	FOC20_RS01885	WP_000191427.1	512	MULTISPECIES: glutathione ABC transporter substrate-binding protein GsiB
chromosome	NZ_CP046291.1	379493	381364	-		gsiA	FOC20_RS01890	WP_061382917.1	623	glutathione ABC transporter ATP-binding protein GsiA
chromosome	NZ_CP046291.1	381375	382316	-		iaaA	FOC20_RS01895	WP_001030503.1	313	MULTISPECIES: beta-aspartyl-peptidase
chromosome	NZ_CP046291.1	382519	383754	+		moeA	FOC20_RS01900	WP_000395783.1	411	MULTISPECIES: molybdopterin molybdotransferase MoeA
chromosome	NZ_CP046291.1	383754	384503	+		moeB	FOC20_RS01905	WP_000829278.1	249	MULTISPECIES: molybdopterin-synthase adenylyltransferase MoeB
chromosome	NZ_CP046291.1	384781	385680	+			FOC20_RS01910	WP_000576954.1	299	MULTISPECIES: glycyl-radical enzyme activating protein
chromosome	NZ_CP046291.1	385686	388118	+			FOC20_RS01915	WP_000192657.1	810	MULTISPECIES: glycyl radical protein
